#OTU ID	Mb	2246	20170915_CBN_XSSCB2017_24	20170915_CBN_XSSCB2017_13	2232	2220	20170915_CBN_XSSCB2017_25	2019-08-23_CBN_KHI-18-1	2247	2209	2019-08-23_CBN_KPL-18-1	2019-08-23_CBN_KP-16-1	2200	2019-08-23_CBN_KSP-18-1	2223
3715	864256.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	161506.0	0.0	7622845.0	0.0	0.0	554702.0	0.0	0.0
2245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	467758.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	819797.0	0.0	0.0	2128267.0	0.0
2009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1950524.0	0.0	0.0	2759790.0	0.0
3827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	203710.0	0.0	0.0	0.0	0.0	0.0	627920.0	0.0
3132	0.0	0.0	0.0	0.0	0.0	233394.0	0.0	0.0	0.0	5847010.0	0.0	0.0	0.0	0.0	0.0
2797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1959405.0	0.0	0.0	0.0	6515049.0	0.0	0.0	0.0
666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1444331.0	0.0	0.0	3159537.0	937758.0	0.0	6144109.0	0.0
59	0.0	0.0	3878365.0	2659391.0	0.0	0.0	4217945.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3492	4786320.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	846906.0	0.0	0.0	0.0	0.0	0.0	2451989.0	0.0
132	0.0	0.0	508707.0	0.0	0.0	0.0	425133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2476230.0	0.0	0.0
247	0.0	0.0	11597765.0	4575354.0	0.0	0.0	7761007.0	0.0	0.0	625324.0	0.0	0.0	3009980.0	0.0	0.0
3080	0.0	0.0	0.0	0.0	0.0	38282300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36204812.0
2021	0.0	0.0	110375490.0	0.0	0.0	0.0	0.0	4214610.0	0.0	0.0	12236100.0	11517852.0	0.0	24364990.0	0.0
1019	0.0	0.0	0.0	0.0	0.0	7091100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1040265.0
3415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	189418.0	0.0	0.0	157790.0	0.0
3707	0.0	0.0	0.0	0.0	0.0	7714350.0	0.0	0.0	0.0	0.0	0.0	0.0	1230450.0	0.0	191844.0
1218	0.0	0.0	0.0	0.0	0.0	0.0	5000150.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3472	0.0	0.0	0.0	0.0	0.0	850260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	479393.0	0.0	0.0	1203892.0	0.0
2534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	303694.0	0.0	0.0	365205.0	0.0
2628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	577637.0	0.0	0.0	0.0	0.0
3386	0.0	0.0	0.0	8634640.0	0.0	0.0	0.0	0.0	0.0	2692240.0	0.0	0.0	0.0	0.0	0.0
582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2274025.0	0.0	0.0	2834780.0	0.0	0.0	7990730.0	0.0
2867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1989580.0	0.0
1914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1357634.0	0.0	0.0	0.0	1075772.0	0.0	0.0	0.0
